,,,9,ALLOY-MEC.,,Cmta-rural,TER 4X2,113303,7136,JDAJ200G0710077557,,1851708,ROJO,01.06.07
,,,10,ALLOY-MEC.,,Cmta-rural,TER 4X2,136472,7137,JDAJ200G071007753,,1851798,PLATA,13.07.07
,,,11,TOP-MEC.,,Cmta-rural,TER 4X4,113295,7138,JDAJ210G071039977,,1841972,GRIS,04.06.07
,,,12,TOP-MEC.,,Cmta-rural,TER 4X4,136491,7139,JDAJ210G071039985,,1841888,ROJO,13.07.07
,,,13,TOP-MEC.,,Cmta-rural,TER 4X4,164468,7140,JDAJ210G071041090,,1849776,PLATA,01.08.07
,,,14,TOP-MEC.,,Cmta-rural,TER 4X4,113287,7141,JDAJ210G071041122,,1849937,GRIS,01.08.07
,,,15,TOP-MEC.,,Cmta-rural,TER 4X4,113284,7142,JDAJ210G071041284,,1850913,ROJO,01.06.07
,,,16,TOP-MEC.,,Cmta-rural,TER 4X4,103788,7143,JDAJ210G071041408,,1851776,NEGRO,23.05.07
,,,17,TOP-MEC.,,Cmta-rural,TER 4X4,127277,7144,JDAJ210G071041816,,1854882,GRIS,25.06.07
,,,18,SAFETY-MEC.,,Cmta-rural,TER 4X4,103798,7145,JDAJ210G071040376,,1844855,GRIS,23.05.07
,,,19,SAFETY-MEC.,,Cmta-rural,TER 4X4,113289,7146,JDAJ210G071040475,,1839850,ROJO,01.06.07
,,,20,SAFETY-MEC.,,Cmta-rural,TER 4X4,090231,7147,JDAJ210G071041139,,1850051,PLATA,04.05.07
,,,21,SAFETY-MEC.,,Cmta-rural,TER 4X4,101436,7148,JDAJ210G071042038,,1856381,GRIS,21.05.07
,,,22,MECANICA,,Camion,DELTA 250,080176,6787,JDA00V57000022253,,0662319,BLANCO,23.04.07
,,,23,MECANICA,,Camion,DELTA 250,080177,6788,JDA00V57000022252,,0662316,BLANCO,23.04.07
,,,24,MECANICA,,Camion,DELTA 300,080167,6789,JDA00V58000020500,,0662152,BLANCO,23.04.07
,,,25,MECANICA,,Camion,DELTA 300,080171,6790,JDA00V58000020521,,0662236,BLANCO,23.04.07
,,,26,MECANICA,,Camion,DELTA 300,080162,6791,JDA00V58000020537,,0662306,BLANCO,23.04.07
,,,27,MECANICA,,Camion,DELTA 300,080164,6792,JDA00V58000020542,,0662324,BLANCO,23.04.07
,,,28,MECANICA,,Camion,DELTA 300,080161,6793,JDA00V58000020564,,0662376,BLANCO,23.04.07
,,,29,MECANICA,,Camion,DELTA 300,080159,6794,JDA00V58000020573,,0662401,BLANCO,23.04.07
,,,30,MECANICA,,Camion,DELTA 300,080156,6795,JDA00V58000020574,,0662399,BLANCO,23.04.07
,,,31,MECANICA,,Camion,DELTA 300,080153,6796,JDA00V58000020578,,0662411,BLANCO,23.04.07
,,,32,MECANICA,,Camion,DELTA 400,080181,6797,JDA00V11670025204,,1815933,BLANCO,23.04.07
,,,33,MECANICA,,Camion,DELTA 400,080206,6798,JDA00V11670025239,,1816097,BLANCO,23.04.07
,,,34,MECANICA,,Camion,DELTA 400,080193,6799,JDA00V11670025259,,1816181,BLANCO,23.04.07
,,,35,MECANICA,,Camion,DELTA 400,080187,6800,JDA00V11670025244,,1816116,BLANCO,23.04.07
,,,36,MECANICA,,Camion,DELTA 400,080182,6801,JDA00V11670025277,,1816259,BLANCO,23.04.07
,,,37,MECANICA,,Camion,DELTA 400,080189,6802,JDA00V11670025295,,1816331,BLANCO,23.04.07
,,,38,MECANICA,,Camion,DELTA 400,080183,6805,JDA00V11670025389,,1816714,BLANCO,23.04.07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VP. ST. ANGELO    LLEGO :  03.06.07,,,,,,PRODUCCION ABRIL 26 UNIDADES,,,,
,,,,B/L V2A196865,,,,,,,,,,
,,, ,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,136521,9350,JDAJ200G071008221,,1868416,ROJO,13.07.07
,,,2,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,164438,9351,JDAJ200G071008257,,1869369,ROJO,01.08.07
,,,3,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,164439,9352,JDAJ200G071008272,,1868675,PLATA,01.08.07
,,,4,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,164450,9353,JDAJ200G071008308,,1870769,PLATA,01.08.07
,,,5,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,136537,9354,JDAJ200G071008345,,1872018,GRIS,09.07.07
,,,6,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,124754,9355,JDAJ200G071008382,,1872832,GRIS,15.06.07
,,,7,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,124878,9356,JDAJ200G071008429,,1874274,GRIS,15.06.07
,,,8,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,124879,9357,JDAJ200G071008471,,1875382,GRIS,15.06.07
,,,9,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,129013,9358,JDAJ200G071008495,,1876012,NEGRO,25.06.07
,,,10,ALLOY-MEC,,Cmta-rural,TERIOS 4X2,112212,8882,JDAJ200G071008528,,1877111,NEGRO,04.06.07
,,,11,TOP-MEC,,Cmta-rural,TERIOS 4X4,136551,9359,JDAJ210G071043362,,1864299,GRIS,09.07.07
,,,12,TOP-MEC,,Cmta-rural,TERIOS 4X4,136552,9360,JDAJ210G071043399,,1864855,VERDE,13.07.07
,,,13,SAFETY-MEC.,,Cmta-rural,TERIOS 4X4,112264,8883,JDAJ210G071044014,,1868303,GRIS,04.06.07
,,,14,TOP-MEC,,Cmta-rural,TERIOS 4X4,164456,9361,JDAJ210G071044115,,1868899,AMARILLO,01.08.07
,,,15,TOP-MEC,,Cmta-rural,TERIOS 4X4,136553,9362,JDAJ210G071044284,,1867937,GRIS,27.06.07
,,,16,TOP-MEC,,Cmta-rural,TERIOS 4X4,136566,9366,JDAJ210G071045395,,1876311,GRIS,27.06.07
,,,17,SAFETY-MEC.,,Cmta-rural,TERIOS 4X4,112268,8884,JDAJ210G071045813,,1878823,GRIS,04.06.07
,,,18,MECANICA,,Camion,DELTA 250,112242,8885,JDA00V57000022282,,0662738,BLANCO,04.06.07
,,,19,MECANICA,,Camion,DELTA 300,112248,8886,JDA00V58000020637,,0662696,BLANCO,04.06.07
,,,20,MECANICA,,Camion,DELTA 300,112244,8887,JDA00V58000020639,,0662708,BLANCO,04.06.07
,,,21,MECANICA,,Camion,DELTA 300,112239,8888,JDA00V58000020643,,0662721,BLANCO,04.06.07
,,,22,MECANICA,,Camion,DELTA 300,112230,8889,JDA00V58000020646,,0662735,BLANCO,04.06.07
,,,23,MECANICA,,Camion,DELTA 300,112225,8890,JDA00V58000020647,,0662747,BLANCO,04.06.07
,,,24,MECANICA,,Camion,DELTA 400,112262,8442,JDA00V11670025571,,1817439,BLANCO,04.06.07
,,,25,MECANICA,,Camion,DELTA 400,112209,8891,JDA00V11670025740,,1818142,BLANCO,04.06.07
,,,26,MECANICA,,Camion,DELTA 400,112205,8892,JDA00V11670025760,,1818216,BLANCO,04.06.07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VP. AQUARIUS LEADER    LLEGO :  27.06.07,,,,,,PRODUCCION MAYO 22 UNIDADES,,,,
,,,,B/L NYKS180384719,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,TOP-MEC.,,Camioneta,TERIOS 4X4,162382,13243,JDAJ210G071046258,,1881578,GRIS,30.07.07
,,,2,MECANICA,,Camion ,DELTA 250,131985,10300,JDA00V57000022284,,662750,BLANCO,27.06.07
,,,3,MECANICA,,Camion ,DELTA 250,131963,9702,JDA00V57000022287,,662779,BLANCO,27.06.07
,,,4,MECANICA,,Camion ,DELTA 250,131962,10310,JDA00V57000022291,,662844,BLANCO,27.06.07
,,,5,MECANICA,,Camion ,DELTA 250,131960,10311,JDA00V57000022293,,662864,BLANCO,27.06.07
,,,6,MECANICA,,Camion ,DELTA 250,131959,10312,JDA00V57000022294,,662868,BLANCO,27.06.07
,,,7,MECANICA,,Camion ,DELTA 250,131957,10313,JDA00V57000022297,,662906,BLANCO,27.06.07
,,,8,MECANICA,,Camion ,DELTA 250,131955,10314,JDA00V57000022299,,662924,BLANCO,27.06.07
,,,9,MECANICA,,Camion ,DELTA 250,131953,10315,JDA00V57000022309,,662998,BLANCO,27.06.07
,,,10,MECANICA,,Camion ,DELTA 400,131943,10316,JDA00V1160025936,,1818990,BLANCO,27.06.07
,,,11,MECANICA,,Camion ,DELTA 400,131940,10317,JDA00V11680025948,,1819061,BLANCO,27.06.07
,,,12,MECANICA,,Camion ,DELTA 400,131939,10318,JDA00V11680025951,,1819083,BLANCO,27.06.07
,,,13,MECANICA,,Camion ,DELTA 400,131938,10319,JDA00V11680025961,,1819150,BLANCO,27.06.07
,,,14,MECANICA,,Camion ,DELTA 400,131935,10320,JDA00V11680026016,,1819472,BLANCO,27.06.07
,,,15,MECANICA,,Camion ,DELTA 400,131934,10321,JDA00V11680026048,,1819607,BLANCO,27.06.07
,,,16,MECANICA,,Camion ,DELTA 400,131933,10322,JDA00V11680026054,,1819639,BLANCO,27.06.07
,,,17,MECANICA,,Camion ,DELTA 400,131983,10301,JDA00V11670025906,,1818849,BLANCO,27.06.07
,,,18,MECANICA,,Camion ,DELTA 400,131982,10302,JDA00V11670025913,,1818893,BLANCO,27.06.07
,,,19,MECANICA,,Camion ,DELTA 400,131981,10303,JDA00V11670025920,,1818925,BLANCO,27.06.07
,,,20,MECANICA,,Camion ,DELTA 300,131980,10304,JDA00V58000020648,,662758,BLANCO,27.06.07
,,,21,MECANICA,,Camion ,DELTA 300,131979,10305,JDA00V58000020649,,662761,BLANCO,27.06.07
,,,22,MECANICA,,Camion ,DELTA 300,131977,10306,JDA00V58000020650,,662764,BLANCO,27.06.07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VP. AQUARIUS LEADER    LLEGO :  26.07.07,,,,,,PRODUCCION JUNIO 40 UNIDADES,,,,
,,,,B/L NYKS180384719,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECANICA,,camion,DELTA 250,161892,11800,JDA00V57000022318,,663038,BLANCO,27.07.07
,,,2,MECANICA,,camion,DELTA 250,161891,12280,JDA00V57000022323,,663052,BLANCO,27.07.07
,,,3,MECANICA,,camion,DELTA 250,168307,13270,JDA00V57000022325,,663058,BLANCO,03.08.07
,,,4,MECANICA,,camion,DELTA 250,161895,12281,JDA00V57000022333,,663127,BLANCO,27.07.07
,,,5,MECANICA,,camion,DELTA 250,161889,12282,JDA00V57000022335,,663148,BLANCO,27.07.07
,,,6,MECANICA,,camion,DELTA 250,161912,12283,JDA00V57000022338,,663185,BLANCO,27.07.07
,,,7,MECANICA,,camion,DELTA 250,161888,12284,JDA00V57000022340,,663221,BLANCO,27.07.07
,,,8,MECANICA,,camion,DELTA 250,161887,12285,JDA00V57000022349,,663293,BLANCO,27.07.07
,,,9,MECANICA,,camion,DELTA 250,161885,12286,JDA00V57000022359,,663350,BLANCO,27.07.07
,,,10,MECANICA,,camion,DELTA 250,161882,12287,JDA00V57000022364,,663411,BLANCO,27.07.07
,,,11,MECANICA,,camion,DELTA 300,161879,12288,JDA00V58000020828,,663361,BLANCO,27.07.07
,,,12,MECANICA,,camion,DELTA 300,161881,12289,JDA00V58000020829,,663366,BLANCO,27.07.07
,,,13,MECANICA,,camion,DELTA 300,161875,12290,JDA00V58000020830,,663364,BLANCO,27.07.07
,,,14,MECANICA,,camion,DELTA 300,161877,12291,JDA00V58000020834,,663379,BLANCO,27.07.07
,,,15,MECANICA,,camion,DELTA 300,161874,12292,JDA00V58000020839,,663394,BLANCO,27.07.07
,,,16,MECANICA,,camion,DELTA 300,161870,12293,JDA00V58000020844,,663420,BLANCO,27.07.07
,,,17,MECANICA,,camion,DELTA 300,161871,12294,JDA00V58000020845,,663423,BLANCO,27.07.07
,,,18,MECANICA,,camion,DELTA 300,161863,12295,JDA00V58000020848,,663435,BLANCO,27.07.07
,,,19,MECANICA,,camion,DELTA 300,161864,12296,JDA00V58000020849,,663440,BLANCO,27.07.07
,,,20,MECANICA,,camion,DELTA 400,161867,12297,JDA00V11680026106,,1819913,BLANCO,27.07.07
,,,21,MECANICA,,camion,DELTA 400,161860,12298,JDA00V11680026132,,1820058,BLANCO,27.07.07
,,,22,MECANICA,,camion,DELTA 400,161859,12299,JDA00V11680026140,,1820100,BLANCO,27.07.07
,,,23,MECANICA,,camion,DELTA 400,161857,12300,JDA00V11680026146,,1820130,BLANCO,27.07.07
,,,24,MECANICA,,camion,DELTA 400,161856,12301,JDA00V11680026158,,1820185,BLANCO,27.07.07
,,,25,MECANICA,,camion,DELTA 400,161854,12302,JDA00V11680026166,,1820232,BLANCO,27.07.07
,,,26,MECANICA,,camion,DELTA 400,168320,13266,JDA00V11680026169,,1820266,BLANCO,07.08.07
,,,27,MECANICA,,camion,DELTA 400,161853,12303,JDA00V11680026185,,1820346,BLANCO,27.07.07
,,,28,MECANICA,,camion,DELTA 400,168291,13257,JDA00V11680026208,,1820506,BLANCO,07.08.07
,,,29,MECANICA,,camion,DELTA 400,161852,12304,JDA00V11680026240,,1820654,BLANCO,27.07.07
,,,30,MECANICA,,camion,DELTA 400,161850,12305,JDA00V11680026275,,1820804,BLANCO,27.07.07
,,,31,MECANICA,,camion,DELTA 400,168293,13252,JDA00V11680026287,,1820867,BLANCO,07.08.07
,,,32,MECANICA,,camion,DELTA 400,168298,13254,JDA00V11680026300,,1820925,BLANCO,07.08.07
,,,33,MECANICA,,camion,DELTA 400,168319,13268,JDA00V11680026340,,1821168,BLANCO,03.08.07
,,,34,MECANICA,,camion,DELTA 400,168292,13258,JDA00V11680026348,,1821214,BLANCO,07.08.07
,,,35,MECANICA,,camion,DELTA 400,168295,13259,JDA00V11680026356,,1821255,BLANCO,07.08.07
,,,36,MECANICA,,camion,DELTA 400,168314,13260,JDA00V11680026364,,1821293,BLANCO,07.08.07
,,,37,MECANICA,,camion,DELTA 400,168317,13261,JDA00V11680026380,,1821378,BLANCO,07.08.07
,,,38,MECANICA,,camion,DELTA 400,168313,13262,JDA00V11680026399,,1821482,BLANCO,03.08.07
,,,39,MECANICA,,camion,DELTA 400,168315,13263,JDA00V11680026413,,1821568,BLANCO,07.08.07
,,,40,MECANICA,,camion,DELTA 400,168318,13265,JDA00V11680026425,,1821641,BLANCO,07.08.07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VP. GOLDEN FAN    LLEGO :  21.08.07,,,,,,PRODUCCION JULIO 74 UNIDADES,,,,
,,,,B/L KKLUJPN341996,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,203350,15420,JDAJ200G081010036,,1927868,NEGRO,16.10.07
,,,2,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,203352,15421,JDAJ200G081010070,,1928550,GRIS,12.09.07
,,,3,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,203353,15422,JDAJ200G081010112,,1930646,PLATA,12.09.07
,,,4,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,203354,15423,JDAJ200G081010133,,1931373,PLATA,12.09.07
,,,5,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,203358,15424,JDAJ200G081010178,,1932472,ROJO,12.09.07
,,,6,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,203387,15425,JDAJ200G081010210,,1934257,ROJO,16.10.07
,,,7,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,203373,15426,JDAJ200G081010246,,1935100,ROJO,21.12.07
,,,8,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,248336,LIBERADO,JDAJ200G081010262,,1933392,AZUL,02.11.07
,,,9,SAFETY-MEC.,,Cmta.Rural,TERIOS 4X4,203362,15428,JDAJ210G081052347,,1930146,GRIS,16.10.07
,,,10,SAFETY-MEC.,,Cmta.Rural,TERIOS 4X4,203380,15429,JDAJ210G081052470,,1931342,PLATA,16.10.07
,,,11,SAFETY-MEC.,,Cmta.Rural,TERIOS 4X4,203366,15430,JDAJ210G081052804,,1934402,NEGRO,16.10.07
,,,12,SAFETY-MEC.,,Cmta.Rural,TERIOS 4X4,203376,15431,JDAJ210G081053145,,1936574,GRIS,13.09.07
,,,13,SAFETY-MEC.,,Cmta.Rural,TERIOS 4X4,203385,15432,JDAJ210G081053150,,1902824,PLATA,16.10.07
,,,14,TOP-AUTOM.,,Cmta.Rural,TERIOS 4X4,203369,15433,JDAJ210G081052736,x,1933313,ROJO,16.10.07
,,,15,TOP-AUTOM.,,Cmta.Rural,TERIOS 4X4,203359,15434,JDAJ210G081052871,,1918735,PLATA,16.10.07
,,,16,SAFETY-AUTOM,,Cmta.Rural,TERIOS 4X4,203389,15435,JDAJ210G081053018,,1931869,PLATA,23.01.08
,,,17,SAFETY-AUTOM,,Cmta.Rural,TERIOS 4X4,203383,15436,JDAJ210G081053230,,1937008,PLATA,23.01.08
,,,18,MECANICA,,Camion,DELTA 250,203491,15437,JDA00V57000022380,,663579,BLANCO,13.09.07
,,,19,MECANICA,,Camion,DELTA 250,203465,15438,JDA00V57000022385,,663611,BLANCO,13.09.07
,,,20,MECANICA,,Camion,DELTA 250,203456,15439,JDA00V57000022397,,663655,BLANCO,18.09.07
,,,21,MECANICA,,Camion,DELTA 250,203478,15440,JDA00V57000022402,,663679,BLANCO,13.09.07
,,,22,MECANICA,,Camion,DELTA 250,203444,15441,JDA00V57000022403,,663685,BLANCO,13.09.07
,,,23,MECANICA,,Camion,DELTA 250,203492,15442,JDA00V57000022410,,663721,BLANCO,13.09.07
,,,24,MECANICA,,Camion,DELTA 250,185935,13873,JDA00V57000022413,,663753,BLANCO,23.08.07
,,,25,MECANICA,,Camion,DELTA 300,185937,14555,JDA00V58000020854,,663455,BLANCO,23.08.07
,,,26,MECANICA,,Camion,DELTA 300,185920,14556,JDA00V58000020855,,663458,BLANCO,23.08.07
,,,27,MECANICA,,Camion,DELTA 300,185903,14557,JDA00V58000020858,,663468,BLANCO,23.08.07
,,,28,MECANICA,,Camion,DELTA 300,185918,14558,JDA00V58000020859,,663470,BLANCO,23.08.07
,,,29,MECANICA,,Camion,DELTA 300,185912,14559,JDA00V58000020860,,663473,BLANCO,23.08.07
,,,30,MECANICA,,Camion,DELTA 300,185904,14560,JDA00V58000020862,,663480,BLANCO,23.08.07
,,,31,MECANICA,,Camion,DELTA 300,185910,14561,JDA00V58000020864,,663489,BLANCO,23.08.07
,,,32,MECANICA,,Camion,DELTA 300,185909,14562,JDA00V58000020867,,663503,BLANCO,24.08.07
,,,33,MECANICA,,Camion,DELTA 300,185895,14563,JDA00V58000020869,,663506,BLANCO,23.08.07
,,,34,MECANICA,,Camion,DELTA 300,185898,14564,JDA00V58000020870,,663508,BLANCO,22.08.07
,,,35,MECANICA,,Camion,DELTA 300,185902,14565,JDA00V58000020871,,663498,BLANCO,22.08.07
,,,36,MECANICA,,Camion,DELTA 300,185890,14566,JDA00V58000020876,,663521,BLANCO,22.08.07
,,,37,MECANICA,,Camion,DELTA 300,185888,14567,JDA00V58000020877,,663524,BLANCO,22.08.07
,,,38,MECANICA,,Camion,DELTA 300,203487,15443,JDA00V58000020880,,663533,BLANCO,13.09.07
,,,39,MECANICA,,Camion,DELTA 300,203415,15444,JDA00V58000020886,,663554,BLANCO,13.09.07
,,,40,MECANICA,,Camion,DELTA 300,203407,15445,JDA00V58000020887,,663557,BLANCO,12.09.07
,,,41,MECANICA,,Camion,DELTA 300,203408,15446,JDA00V58000020890,,663577,BLANCO,12.09.07
,,,42,MECANICA,,Camion,DELTA 300,203436,15447,JDA00V58000020891,,663582,BLANCO,12.09.07
,,,43,MECANICA,,Camion,DELTA 300,203421,15448,JDA00V58000020892,,663588,BLANCO,12.09.07
,,,44,MECANICA,,Camion,DELTA 300,203412,15449,JDA00V58000020894,,663593,BLANCO,13.09.07
,,,45,MECANICA,,Camion,DELTA 300,203485,15450,JDA00V58000020895,,663596,BLANCO,13.09.07
,,,46,MECANICA,,Camion,DELTA 300,203440,15451,JDA00V58000020896,,663602,BLANCO,13.09.07
,,,47,MECANICA,,Camion,DELTA 300,203423,15452,JDA00V58000020898,,663609,BLANCO,13.09.07
,,,48,MECANICA,,Camion,DELTA 300,203413,15453,JDA00V58000020900,,663617,BLANCO,04.10.07
,,,49,MECANICA,,Camion,DELTA 300,185884,14568,JDA00V58000020901,,663623,BLANCO,13.09.07
,,,50,MECANICA,,Camion,DELTA 300,185882,14569,JDA00V58000020903,,663633,BLANCO,22.08.07
,,,51,MECANICA,,Camion,DELTA 300,185874,14570,JDA00V58000020905,,663639,BLANCO,23.08.07
,,,52,MECANICA,,Camion,DELTA 300,185876,14571,JDA00V58000020912,,663663,BLANCO,23.08.07
,,,53,MECANICA,,Camion,DELTA 300,185871,14572,JDA00V58000020915,,663675,BLANCO,22.08.07
,,,54,MECANICA,,Camion,DELTA 300,185864,14573,JDA00V58000020917,,663683,BLANCO,22.08.07
,,,55,MECANICA,,Camion,DELTA 300,185862,14574,JDA00V58000020918,,663687,BLANCO,22.08.07
,,,56,MECANICA,,Camion,DELTA 300,185858,14575,JDA00V58000020920,,663693,BLANCO,24.08.07
,,,57,MECANICA,,Camion,DELTA 300,185869,14576,JDA00V58000020922,,663697,BLANCO,23.08.07
,,,58,MECANICA,,Camion,DELTA 300,203425,15457,JDA00V58000020930,,663725,BLANCO,13.09.07
,,,59,MECANICA,,Camion,DELTA 300,203435,15458,JDA00V58000020933,,663731,BLANCO,14.09.07
,,,60,MECANICA,,Camion,DELTA 300,203430,15459,JDA00V58000020939,,663747,BLANCO,13.09.07
,,,61,MECANICA,,Camion,DELTA 300,203428,15461,JDA00V58000020950,,663771,BLANCO,13.09.07
,,,62,MECANICA,,Camion,DELTA 400,185852,14577,JDA00V11680026440,,1821710,BLANCO,23.08.07
,,,63,MECANICA,,Camion,DELTA 400,185849,14578,JDA00V11680026448,,1821742,BLANCO,23.08.07
,,,64,MECANICA,,Camion,DELTA 400,203451,15462,JDA00V11680026457,,1821797,BLANCO,13.09.07
,,,65,MECANICA,,Camion,DELTA 400,203447,15463,JDA00V11680026469,,1821850,BLANCO,13.09.07
,,,66,MECANICA,,Camion,DELTA 400,203477,15464,JDA00V11680026485,,1821940,BLANCO,13.09.07
,,,67,MECANICA,,Camion,DELTA 400,203457,15467,JDA00V11680026492,,1821980,BLANCO,13.09.07
,,,68,MECANICA,,Camion,DELTA 400,203471,15468,JDA00V11680026495,,1822001,BLANCO,13.09.07
,,,69,MECANICA,,Camion,DELTA 400,203495,15469,JDA00V11680026593,,1822550,BLANCO,13.09.07
,,,70,MECANICA,,Camion,DELTA 400,203439,15470,JDA00V11680026643,,1822747,BLANCO,23.10.07
,,,71,MECANICA,,Camion,DELTA 400,203496,15471,JDA00V11680026660,,1822833,BLANCO,19.09.07
,,,72,MECANICA,,Camion,DELTA 400,203501,15472,JDA00V11680026678,,1822891,BLANCO,01.10.07
,,,73,MECANICA,,Camion,DELTA 400,203499,15473,JDA00V11680026690,,1822940,BLANCO,12.09.07
,,,74,MECANICA,,Camion,DELTA 400,203503,15474,JDA00V11680026697,,1822970,BLANCO,13.09.07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VP. LAPIZ ARROW    LLEGO :  25.09.07,,,,,,PRODUCCION AGOSTO 10 UNIDADES,,,,
,,,,B/L JPNG0 000811042-1,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,217770,16321,JDAJ200G081010947,,1956984,GRIS,26.09.07
,,,2,BASIC-AUTOM.,,Cmta.Rural,TERIOS 4X2,217769,17012,JDAJ200G081010960,,1942273,NEGRO,26.09.07
,,,3,TOP-MECAN.,,Cmta.Rural,TERIOS 4X4,217767,17013,JDAJ210G081055763,,1958178,NEGRO,26.09.07
,,,4,TOP-MECAN.,,Cmta.Rural,TERIOS 4X4,217768,17014,JDAJ210G081055797,,1958567,GRIS,26.09.07
,,,5,MECANICA,,Camion,DELTA 250,217759,17015,JDA00V57000022415,,663795,BLANCO,26.09.07
,,,6,MECANICA,,Camion,DELTA 250,217753,17016,JDA00V57000022417,,663803,BLANCO,26.09.07
,,,7,MECANICA,,Camion,DELTA 250,217755,17017,JDA00V57000022418,,663811,BLANCO,26.09.07
,,,8,MECANICA,,Camion,DELTA 250,217760,17018,JDA00V57000022419,,663823,BLANCO,26.09.07
,,,9,MECANICA,,Camion,DELTA 300,217747,17019,JDA00V58000020946,,663763,BLANCO,26.09.07
,,,10,MECANICA,,Camion,DELTA 300,217746,17020,JDA00V58000020977,,663839,BLANCO,26.09.07
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VP. BALTIC HIGHWAY    LLEGO :  04.10.07,,,,,,PRODUCCION AGOSTO 64 UNIDADES,,,,
,,,,B/L KKLUJPN343470,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,1,ALLOY- MEC.,,Cmta. Rural,TERIOS 4X2,227002,17771,JDAJ200G081011005,,1959207,GRIS,05.10.07
,,,2,ALLOY- MEC.,,Cmta. Rural,TERIOS 4X2,227005,17772,JDAJ200G081011034,,1960218,PLATA,05.10.07
,,,3,ALLOY- MEC.,,Cmta. Rural,TERIOS 4X2,227004,17773,JDAJ200G081011047,,1960805,ROJO,05.10.07
,,,4,BASIC-AUTOM.,,Cmta. Rural,TERIOS 4X2,227003,17774,JDAJ200G081010997,,1958354,PLATA,05.10.07
,,,5,BASIC-AUTOM.,,Cmta. Rural,TERIOS 4X2,227006,17775,JDAJ200G081011003,,1955266,ROJO,05.10.07
,,,6,BASIC-AUTOM.,,Cmta. Rural,TERIOS 4X2,227007,17776,JDAJ200G081011062,,1960341,GRIS,05.10.07
,,,7,SAFETY-MEC.,,Cmta. Rural,TERIOS 4X4,227020,17777,JDAJ210G081055941,,1953080,GRIS,05.10.07
